計畫名稱,鑽孔編號,試驗編號,試驗中文名稱,試驗英文名稱,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體密度(t/m3),空隙比,D10(mm),D30(mm),D60(mm),統體單位重(t/m3),不擾動試體無圍壓縮強度(kg/cm2),不擾動試體破壞應變(%),不擾動試體初始含水量(%),不擾動試體最終含水量(%),重模試體無圍壓縮強度(kg/cm2),重模試體破壞應變(%),重模試體初始含水量(%),重模試體最終含水量(%),靈敏度,壓縮指數(Cc),再壓指數(Cr),預壓密壓力(kg/cm2),試體初始含水量(%),試體最終含水量(%),試體初始空隙比,試體最終空隙比,試體初始飽和度(%),試體最終飽和度(%),座標系統,孔口X座標,孔口Y座標,尖峰凝聚力(kg/cm2),尖峰內摩擦角(度),試體最終單位重(t/m3),細料(%),乾密度(t/m3),凝聚力(kg/cm2),內摩擦角(度),有效凝聚力(kg/cm2),有效內摩擦角(度),初始含水量(%),最終含水量(%),初始單位重(t/m3),初始飽和度(%),破壞時孔隙水壓參數A,壓密係數(10^-3cm2/s),不擾動試體初始單位重(t/m3),殘餘凝聚力(kg/cm2),殘餘內摩擦角(度),試體初始單位重(t/m3),最終單位重(t/m3),不擾動剪力強度(kg/cm2),重模剪力強度(kg/cm2),十字片直徑(mm),十字片長度(mm),乾單位重(t/m3),孔口Y座標.1,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-2,,,,S10,14.55,15.0,CL-ML,38.1,25,6,2.67,0,0,52,48,,1.07,,,,1.77,,,,,,,,,,,,,,,,,,,TW97,306761,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,2,,,,306761.0,2771786.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-2,,,,S11,16.05,16.5,CL,35.6,49,26,2.77,0,0,56,44,,1.11,,,,1.77,,,,,,,,,,,,,,,,,,,TW97,306761,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,2,,,,306761.0,2771786.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-2,,,,T-2,17.0,17.75,CL,,,,2.76,,,,,,,,,,,,,,,,,,,,0.385,,1.73,39.5,32.9,1.24,0.87,90.7,100.0,TW97,306761,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,,306761.0,2771786.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-2,,,,S12,17.75,18.2,CL,36.1,40,20,2.76,0,0,65,35,,1.09,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306761,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,3,,,,306761.0,2771786.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-2,,,,S13,19.55,20.0,CL,40.5,41,21,2.74,0,0,71,29,,1.14,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306761,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,3,,,,306761.0,2771786.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S01,1.05,1.5,CL,32.3,35,15,2.76,0,0,44,56,,1.03,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,4,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S02,2.55,3.0,CL,38.5,30,11,2.73,0,1,69,30,,1.14,,,,1.76,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S03,4.05,4.5,CL-ML,31.7,23,5,2.72,0,12,75,13,,0.97,,,,1.81,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S04,5.55,6.0,SM,26.7,-,NP,2.7,0,63,29,8,,0.76,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,6,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S05,7.05,7.5,CL,34.9,30,14,2.67,0,37,44,19,,0.87,,,,1.92,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S06,8.55,9.0,CL,35.4,26,8,2.68,0,38,49,13,,1.03,,,,1.78,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S07,10.05,10.5,CL,31.5,26,8,2.73,0,3,71,26,,0.9,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S08,11.55,12.0,CL,28.9,26,8,2.73,0,11,65,24,,0.86,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,4,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S09,13.05,13.5,CL,29.5,28,11,2.73,0,1,72,27,,0.87,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S10,14.55,15.0,CL,40.8,32,14,2.71,0,0,51,49,,1.1,,,,1.81,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S11,16.05,16.5,CL,41.1,40,18,2.78,0,1,62,37,,1.26,,,,1.73,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,2,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S12,17.55,18.0,CL,38.1,38,18,2.75,0,3,73,24,,1.07,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,3,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S13,19.05,19.5,CL,37.2,38,17,2.75,0,1,57,42,,1.02,,,,1.87,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,3,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S14,20.55,21.0,CL,38.6,41,22,2.75,0,1,56,43,,1.08,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,3,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,T-1,21.3,22.05,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,0.069,10.6,0.0,22.5,38.0,,1.83,,,,,,,,,,,,,,,,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S15,22.05,22.5,CL,35.3,34,15,2.75,0,1,64,35,,0.98,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,3,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S16,23.55,24.0,CL,33.8,33,15,2.74,0,1,66,33,,1.11,,,,1.73,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,4,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S17,25.05,25.5,CL,35.6,35,16,2.74,0,1,55,44,,0.98,,,,1.87,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,4,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,T-2,26.0,26.75,CL,,,,2.74,,,,,,,,,,,,,,,,,,,,0.291,,2.14,33.0,28.5,1.01,0.77,93.3,100.0,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S18,26.75,27.2,CL,33.6,35,15,2.75,0,0,60,40,,0.95,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,5,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S19,28.05,28.5,CL,31.7,35,14,2.71,0,1,64,35,,0.83,,,,1.95,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,6,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S20,29.55,30.0,CL,29.5,32,13,2.72,0,2,64,34,,0.84,,,,1.91,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,7,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S21,31.05,31.5,CL,27.1,30,10,2.72,0,2,65,33,,0.78,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,7,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S22,32.55,33.0,CL,27.0,36,14,2.72,0,40,44,16,,0.69,,,,2.04,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,26,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S23,34.05,34.5,CL-ML,26.2,23,6,2.71,0,19,66,15,,0.73,,,,1.97,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,24,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S24,35.55,36.0,CL-ML,26.9,22,7,2.67,0,28,58,14,,0.79,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,12,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S25,37.05,37.5,CL-ML,27.8,22,6,2.68,0,27,62,11,,0.8,,,,1.9,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,15,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S26,38.55,39.0,CL,27.7,27,11,2.69,0,12,64,24,,0.83,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,9,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S27,40.05,40.5,CL,31.5,30,12,2.72,0,6,72,22,,0.82,,,,1.96,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,10,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S28,41.55,42.0,CL,33.4,30,12,2.74,0,16,61,23,,0.83,,,,1.99,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,17,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S29,43.05,43.5,CL,34.6,43,18,2.76,0,7,70,23,,1.15,,,,1.72,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,15,,,,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-3,,,,S30,44.55,45.0,CL-ML,24.5,25,7,2.74,0,22,67,11,,0.62,,,,2.1,,,,,,,,,,,,,,,,,,,TW97,306786,2771786.0,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,17,,,,306786.0,2771786.0,1.32,10.0
,03775007110041_BH-3,,,,,45.81,46.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>100,100/13,99.64,False,306786.0,2771786.0,1.32,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S01,1.05,1.5,CH,33.3,64,37,2.64,0,3,54,43,,0.86,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,3,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S02,2.55,3.0,CL,36.0,37,15,2.69,0,5,65,30,,1,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,2,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S03,4.05,4.5,CL,43.2,41,21,2.7,0,2,70,28,,1.19,,,,1.76,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,2,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S04,5.55,6.0,CL,28.7,26,9,2.68,0,43,46,11,,0.78,,,,1.93,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S05,7.05,7.5,SM,27.3,-,NP,2.7,0,74,20,6,,0.79,,,,1.92,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S06,8.55,9.0,CL-ML,43.3,27,7,2.69,0,38,49,13,,1.07,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,3,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S07,10.05,10.5,CL,41.8,33,13,2.71,0,28,58,14,,1.1,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,3,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S08,11.55,12.0,CL-ML,32.9,27,7,2.73,0,9,69,22,,0.92,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,4,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S09,13.05,13.5,CL,27.9,30,10,2.73,0,5,68,27,,0.8,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,2,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S10,14.55,15.0,CL,39.2,40,20,2.76,0,0,29,71,,1.1,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,2,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S11,16.05,16.5,CL,38.9,39,17,2.71,0,1,59,40,,1.07,,,,1.81,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,2,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S12,17.55,18.0,CL,37.8,37,17,2.72,0,1,56,43,,1.07,,,,1.8,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,3,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-4,,,,S13,19.55,20.0,CL,40.3,44,24,2.72,0,0,54,46,,1.16,,,,1.76,,,,,,,,,,,,,,,,,,,TW97,306743,2771761.0,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,3,,,,306743.0,2771761.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S01,1.05,1.5,CL,32.6,36,14,2.37,0,38,47,15,,0.78,,,,1.76,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S02,2.55,3.0,CL,36.3,37,15,2.72,0,3,69,28,,1.03,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S03,4.05,4.5,CL,34.7,29,8,2.71,0,4,68,28,,0.96,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S04,5.55,6.0,SW-SM,24.1,-,NP,2.69,19,71,5,5,,0.88,,,,1.77,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,3,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S05,7.05,7.5,SM,22.7,-,NP,2.67,14,69,8,9,,0.76,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S06,8.55,9.0,CL,30.6,28,9,2.73,0,16,68,16,,0.89,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,3,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S07,10.05,10.5,CL-ML,27.0,23,7,2.72,0,21,45,34,,0.77,,,,1.95,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,3,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S08,11.55,12.0,CL,29.6,29,10,2.75,0,9,69,22,,0.77,,,,2.01,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S09,13.05,13.5,CL,30.3,29,11,2.73,0,2,69,29,,0.73,,,,2.05,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S10,14.55,15.0,CL,35.5,36,15,2.76,0,0,52,48,,0.98,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S11,16.05,16.5,CL,39.3,42,21,2.77,0,1,55,44,,0.94,,,,1.99,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,2,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S12,17.55,18.0,CL,39.0,43,22,2.73,0,0,57,43,,0.95,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,3,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-5,,,,S13,19.55,20.0,CL,38.7,42,23,2.75,0,0,55,45,,1.13,,,,1.78,,,,,,,,,,,,,,,,,,,TW97,306786,2771760.0,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,3,,,,306786.0,2771760.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S01,1.05,1.5,MH,29.2,55,24,2.6,0,16,66,18,,0.96,,,,1.71,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,2,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S02,2.55,3.0,CL,40.0,34,13,2.71,0,1,60,39,,1.07,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,2,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S03,4.05,4.5,CL,40.3,31,10,2.7,0,1,61,38,,1.15,,,,1.75,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,2,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S04,5.55,6.0,CL-ML,21.8,21,4,2.69,0,48,40,12,,0.7,,,,1.92,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,3,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S05,7.05,7.5,SC-SM,25.2,22,6,2.7,0,60,29,11,,0.65,,,,2.04,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,4,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S06,8.55,9.0,CL,25.7,26,10,2.68,0,26,51,23,,0.8,,,,1.87,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,3,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S07,10.05,10.5,CL,29.3,30,12,2.7,0,2,70,28,,0.92,,,,1.81,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,2,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S08,11.55,12.0,CL,29.9,30,10,2.7,0,4,75,21,,0.81,,,,1.93,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,2,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S09,13.05,13.5,CL,33.8,36,16,2.73,0,1,62,37,,0.98,,,,1.83,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,2,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S10,14.55,15.0,CL,35.0,36,16,2.73,0,0,62,38,,1.01,,,,1.82,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,2,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S11,16.05,16.5,CL,34.6,31,9,2.7,0,12,70,18,,0.84,,,,1.97,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,3,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S12,17.55,18.0,CL,38.9,34,14,2.73,0,2,64,34,,1.03,,,,1.87,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,3,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-6,,,,S13,19.55,20.0,CL,34.1,36,16,2.73,0,1,66,33,,1.01,,,,1.81,,,,,,,,,,,,,,,,,,,TW97,306760,2771737.0,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,4,,,,306760.0,2771737.0,0.7,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-7,,,,S01,1.05,1.5,SC,16.3,21,8,2.61,0,65,20,15,,0.6,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306740,2771727.0,,,,,,,,,,,,,,,,,,,,,,,,,1.62,,3,,,,306740.0,2771727.0,,10.0
臺北市松山區西松國民小學學生活動中心新建工程,03775007110041_BH-7,,,,S02,2.55,3.0,CL,30.8,33,14,2.73,0,2,74,24,,0.83,,,,1.95,,,,,,,,,,,,,,,,,,,TW97,306740,2771727.0,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,2,,,,306740.0,2771727.0,,10.0
